AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.28334278,0.26133364,0.26336485,0.33882588,0.15711977,0.0,0.2954589,0.701019,1.0,0.22065763,0.5860917,0.22269776,0.42547935,0.0,0.4863649,0.63194364,0.3122605,0.18966524,0.156459,0.09863174
0.30732995,0.3914175,0.25986665,0.31302047,0.31196767,1.0,0.30183324,0.49178725,1.0,0.2984444,0.31719637,0.6898143,0.45549822,1.0,0.5178106,0.11759729,0.9885024,0.49884206,0.43256435,0.15104215
0.20709418,0.3158649,0.1915642,0.34374622,0.27839038,0.0,0.46352765,0.052416146,0.0,0.13008466,0.1727772,0.05893976,0.37846908,0.0,0.4371148,0.15175372,0.43124655,0.14873663,0.15221252,0.27306804
0.3230186,0.33541712,0.3054229,0.35195962,0.10838209,1.0,0.34087503,0.04643481,0.0,0.2619354,0.3851308,0.17056526,0.36687475,0.0,0.48119748,0.22100681,0.5793523,0.15949558,0.2487876,0.19321644
0.4206726,0.4613476,0.38151208,0.3706617,0.260499,1.0,0.43784705,0.627876,1.0,0.21012379,0.39482892,0.14735037,0.4088663,0.0,0.6495712,0.44073862,0.12574947,0.15132892,0.42400268,0.51623434
0.37154874,0.21127455,0.58976704,0.3307603,0.23361792,1.0,0.49479315,0.30124784,0.0,0.10948424,0.25862047,0.5450493,0.36120042,0.0,0.61332023,0.36193344,0.6720714,0.1024228,0.37610716,0.62538147
0.40655252,0.26784873,0.15452705,0.35199347,0.1250117,0.0,0.3423293,0.13157877,1.0,0.20131288,0.40376776,0.09356284,0.33488876,0.0,0.49051592,0.40738958,0.30489615,0.37160105,0.5188994,0.39878657
0.31963018,0.16758454,0.7665451,0.3314549,0.35468823,1.0,0.53027904,0.28453833,1.0,0.32976425,0.385718,0.3360228,0.5011254,0.0,0.1975903,0.49940622,0.9775907,0.28175247,0.03761541,0.3659616
0.2677355,0.17197034,0.3147686,0.34680814,0.16170849,1.0,0.2533636,0.72525823,1.0,0.16753162,0.37535897,0.6781573,0.33200553,1.0,0.41167563,0.26514754,0.9219132,0.211728,0.16357067,0.21568657
0.39388657,0.26201773,0.57202286,0.29602137,0.4543369,1.0,0.58473456,0.97410595,1.0,0.48296615,0.29691008,0.14934449,0.29051173,1.0,0.5173677,0.01447735,0.99987495,0.67998105,0.07110597,0.42107275
0.33869225,0.3346479,0.6652053,0.30647278,0.26101366,1.0,0.5220979,0.06752558,1.0,0.08163011,0.17135592,0.09810961,0.5038008,1.0,0.3006817,0.2765545,0.58901256,0.04768855,0.2961531,0.58937526
0.4532033,0.33546966,0.6344462,0.25554347,0.47839606,1.0,0.5978605,0.96626663,0.0,0.44123343,0.4421959,0.3483256,0.2608954,1.0,0.62977564,0.041346855,0.99992704,0.46106008,0.11157371,0.8529756
0.24014127,0.14763674,0.88516337,0.2999915,0.3177808,1.0,0.30898595,0.28596997,1.0,0.24831994,0.11486156,0.54768276,0.24874368,1.0,0.4238684,0.010000362,0.99947053,0.6933901,0.08827828,0.3135939
0.40368533,0.22559829,0.76288855,0.30094376,0.2279418,1.0,0.55161303,0.035744168,1.0,0.1335718,0.29355624,0.10960882,0.5114937,0.0,0.53466225,0.3069984,0.22794704,0.07673925,0.39422426,0.623771
0.5115066,0.2252823,0.7837512,0.26417124,0.29978055,1.0,0.44290647,0.032603525,1.0,0.06921474,0.27147853,0.431835,0.39907107,1.0,0.5413705,0.16214527,0.9813781,0.06447272,0.1068107,0.29901436
0.2252548,0.17977035,0.6929802,0.30873898,0.59122795,0.0,0.42130944,0.1843852,1.0,0.38536653,0.2882902,0.18109094,0.433731,1.0,0.47654676,0.11056905,0.99899346,0.41440955,0.047320206,0.47103873
0.41720676,0.17344825,0.24189743,0.4539973,0.26125383,0.0,0.4889085,0.0781236,0.0,0.35712993,0.3208819,0.4062571,0.54843765,0.0,0.29887506,0.33145013,0.27382183,0.10714954,0.28768668,0.20672312
0.19393715,0.23724206,0.7570516,0.3167061,0.34802,0.0,0.35990578,0.17652501,0.0,0.30199754,0.37935236,0.10353347,0.4265986,0.0,0.21656753,0.3755776,0.00039429512,0.012644175,0.28005713,0.25258535
0.37971917,0.32798064,0.5209419,0.4214388,0.13263339,1.0,0.14876246,0.027404403,1.0,0.1365003,0.16984195,0.5629016,0.3159346,1.0,0.61703885,0.076083235,0.9378961,0.088199936,0.21764591,0.07725359
0.29700837,0.39694595,0.32016292,0.30551565,0.2818979,0.0,0.47401643,0.017361667,1.0,0.234816,0.3257051,0.15363342,0.38337225,0.0,0.67683405,0.18322419,0.5574126,0.10876534,0.058549695,0.5379119
0.2890354,0.15865952,0.7243555,0.28144473,0.45526913,1.0,0.476287,0.012141541,0.0,0.51231015,0.5948267,0.26824108,0.32205978,1.0,0.5599826,0.32594156,0.77179825,0.123504825,0.2905096,0.56815916
0.3796107,0.30952543,0.20087996,0.46274367,0.26490557,1.0,0.40535036,0.01569771,1.0,0.18502931,0.27572614,0.35177147,0.27434844,1.0,0.67308664,0.14333613,0.7339473,0.11554167,0.09063646,0.14146061
0.31272152,0.20862073,0.7551767,0.31066567,0.27419132,0.0,0.51984143,0.084703095,1.0,0.28430697,0.49599385,0.28161076,0.5785862,0.0,0.3138521,0.2706981,0.044340983,0.03346606,0.21512786,0.1919524
0.29283038,0.18545352,0.48111877,0.26446933,0.4695921,1.0,0.6474082,0.5834968,1.0,0.29556724,0.4294949,0.33539262,0.40299892,0.0,0.1478326,0.6166518,0.8261222,0.12977272,0.24370997,0.3623546
0.40985978,0.36576226,0.23623131,0.3183021,0.2782248,0.0,0.45370224,0.81053716,0.0,0.27657565,0.3323888,0.5961933,0.3749017,1.0,0.36299726,0.06498662,0.9996865,0.7077113,0.120247476,0.36433032
0.32905844,0.3506273,0.66272104,0.31333888,0.29087123,1.0,0.37532297,0.74061906,0.0,0.33883974,0.18297641,0.3968809,0.41562143,0.0,0.8217785,0.22716093,0.9967512,0.53243107,0.24081933,0.42803672
0.3794097,0.22627197,0.50578964,0.37992132,0.09712901,1.0,0.342357,0.09986944,1.0,0.14765513,0.11312459,0.19938909,0.43046078,1.0,0.5789043,0.17793767,0.928616,0.33125576,0.1426722,0.30354106
0.5478464,0.31176105,0.40308714,0.41986227,0.553558,1.0,0.56561863,0.97952384,0.0,0.75807357,0.5125062,0.10973161,0.27954945,1.0,0.35271594,0.07279842,0.9998561,0.7042893,0.0452268,0.43246427
0.35510004,0.14371532,0.58556366,0.27490047,0.33414748,1.0,0.40129343,0.11241964,0.0,0.20471959,0.547002,0.07927215,0.41192877,1.0,0.71155304,0.5024153,0.7496976,0.19167016,0.06417819,0.58492607
0.33883378,0.16866665,0.7392722,0.29354516,0.5357297,1.0,0.524815,0.49856344,0.0,0.3731352,0.59085774,0.18381172,0.26563573,1.0,0.39376554,0.025834415,0.9954848,0.424622,0.13863736,0.5538449
0.53003144,0.2851414,0.603623,0.3975309,0.29469904,0.0,0.46557802,0.012573672,1.0,0.2894331,0.18892781,0.061092414,0.346787,1.0,0.6494674,0.20176707,0.9164225,0.13089877,0.24225174,0.186944
0.2503869,0.24517609,0.37818754,0.4043961,0.18099633,0.0,0.145888,0.0018712959,0.0,0.22365743,0.5324562,0.2547294,0.39499903,0.0,0.42106286,0.4716731,0.1574995,0.23076394,0.061422434,0.06457877
0.37865818,0.21746477,0.67733854,0.29670984,0.20890523,1.0,0.42875725,0.025518565,1.0,0.21712516,0.42897403,0.23773481,0.37470862,0.0,0.4861642,0.3435126,0.04338601,0.1269735,0.07858631,0.4920119
0.3374483,0.14849916,0.45711088,0.37707967,0.19279495,0.0,0.20806111,0.099284716,0.0,0.1542187,0.5275111,0.47938874,0.4792355,0.0,0.5389626,0.6396177,0.045693927,0.09963474,0.18178049,0.051475998
0.37627786,0.43806106,0.75792176,0.27900663,0.77819014,1.0,0.70288235,0.039176308,0.0,0.62256956,0.38949057,0.36347127,0.5657555,0.0,0.27696186,0.5725125,0.724969,0.44847792,0.26268592,0.7415991
0.29578587,0.18624048,0.60475546,0.3714202,0.406929,1.0,0.45752454,0.001850848,1.0,0.26404482,0.3020594,0.43180028,0.4820958,1.0,0.48497295,0.33155373,0.7807052,0.402279,0.12730287,0.34170946
0.4447117,0.33925632,0.32750374,0.4901946,0.15532242,0.0,0.3167929,0.015846938,0.0,0.056551673,0.3100658,0.094906874,0.35303006,1.0,0.23225908,0.105992556,0.8259766,0.14127745,0.026331877,0.11594716
0.18963408,0.14451179,0.2665373,0.35300633,0.18471412,0.0,0.32421914,0.0070931767,1.0,0.12960283,0.6553261,0.21581689,0.3685531,1.0,0.49025935,0.5143517,0.5980256,0.23897262,0.5496894,0.11803381
0.5116078,0.28093332,0.7053584,0.3112769,0.28039232,1.0,0.332684,0.06733765,0.0,0.07207664,0.3162077,0.4035736,0.5995793,0.0,0.526643,0.69022244,0.013540948,0.05022245,0.27182353,0.31844473
0.30490348,0.24398918,0.7899267,0.26508564,0.24839005,1.0,0.45737955,0.018457903,0.0,0.045117777,0.13994767,0.08188514,0.38523605,1.0,0.38058087,0.038105212,0.98166406,0.66716284,0.028569529,0.36408642
0.34580943,0.4347761,0.8589963,0.2897453,0.29713008,0.0,0.5932018,0.45380545,0.0,0.14563146,0.22985572,0.318715,0.37269402,1.0,0.5094991,0.21512331,0.9436031,0.18088265,0.08732446,0.6918369
0.33222982,0.15857896,0.9430993,0.30886436,0.09663821,1.0,0.21335179,0.06639802,0.0,0.021620482,0.4315497,0.66082996,0.45131063,0.0,0.43712583,0.5268863,0.6850422,0.24064894,0.39965254,0.1133895
0.3580435,0.25861162,0.8132989,0.32281518,0.25315958,1.0,0.49501848,0.49650195,0.0,0.24636419,0.35550016,0.43055588,0.42847422,1.0,0.67893815,0.6033304,0.38330778,0.08507815,0.22603348,0.24406217
0.25782403,0.25265083,0.40578914,0.2833339,0.25219354,1.0,0.48431718,0.029361725,0.0,0.12493492,0.4075664,0.31502482,0.39313564,1.0,0.50295997,0.29714167,0.7048063,0.39531976,0.31362426,0.5389877
0.34619248,0.28904313,0.38932788,0.39528728,0.24796255,0.0,0.33261207,0.0036376922,1.0,0.35356075,0.18500614,0.36492544,0.5604513,0.0,0.44024792,0.46066,0.31128123,0.32181585,0.015375451,0.45888907
0.37314802,0.3060345,0.6315749,0.38598368,0.44782138,1.0,0.64370096,0.9183163,0.0,0.57237643,0.41465384,0.27136016,0.51778686,0.0,0.5498001,0.32519636,0.45450333,0.13654813,0.37121308,0.3256935
0.294495,0.22235289,0.5226206,0.36778715,0.11324762,0.0,0.38097,0.005690567,1.0,0.050898798,0.5995176,0.49825564,0.46475226,0.0,0.5392138,0.6003168,0.03860472,0.260887,0.05533678,0.18504862
0.2796737,0.18595387,0.15673755,0.47069085,0.09327588,0.0,0.22191444,0.009117406,0.0,0.07360937,0.16506,0.12602703,0.44871554,0.0,0.3702606,0.30571258,0.77651024,0.10046606,0.03424914,0.11695168
0.43147016,0.3444944,0.52636445,0.3368894,0.21151736,1.0,0.34985366,0.30918622,0.0,0.16113004,0.36009544,0.29598683,0.34278604,1.0,0.7151556,0.13034989,0.79286075,0.54736406,0.29923043,0.3232119
0.3915723,0.3073708,0.7191339,0.28362012,0.6018263,1.0,0.70327836,0.68801105,0.0,0.31390354,0.5839699,0.5676735,0.39734566,1.0,0.3648138,0.22169854,0.96516144,0.32770285,0.107159436,0.7397462
0.26669693,0.22689639,0.59565294,0.29835048,0.40876654,0.0,0.57463413,0.55147326,1.0,0.54988384,0.647728,0.2799646,0.36465615,1.0,0.446289,0.074118756,0.99933296,0.58131367,0.111344464,0.20480658
0.30535752,0.16983727,0.5149092,0.2652617,0.38855714,1.0,0.51064855,0.052210055,1.0,0.1695058,0.44617322,0.21188405,0.45243225,1.0,0.50116086,0.4696474,0.992023,0.36448964,0.17689452,0.69211054
0.32571128,0.19724798,0.52647465,0.40475747,0.30790657,0.0,0.4280326,0.21864688,1.0,0.23393826,0.4828636,0.35526955,0.27133077,1.0,0.481494,0.3544094,0.9990915,0.44567475,0.038129594,0.36363688
0.33032137,0.25811276,0.89330614,0.2906476,0.584047,0.0,0.72219944,0.3240058,1.0,0.66924304,0.45796055,0.4250972,0.6252357,0.0,0.27090383,0.5932918,0.2686971,0.036435805,0.24894334,0.76014316
0.33615962,0.5372317,0.60866946,0.39097264,0.5444223,1.0,0.5768791,0.44034576,1.0,0.63817173,0.3831383,0.21160957,0.24079789,1.0,0.4217356,0.013677019,0.9998185,0.683123,0.03495959,0.339656
0.55753505,0.33316132,0.07089423,0.38323647,0.14194465,1.0,0.102904595,0.002902585,1.0,0.067797825,0.32497662,0.036743812,0.3142671,1.0,0.67032254,0.07998679,0.9102027,0.5449353,0.02434939,0.102093324
0.26664042,0.114936985,0.32666722,0.34857413,0.11457434,0.0,0.26789775,0.045205094,0.0,0.05132181,0.08296833,0.09821954,0.3822875,0.0,0.3732228,0.2731495,0.47561932,0.24765272,0.8038868,0.17995642
0.34643418,0.28713733,0.33137003,0.3438526,0.22924575,1.0,0.48330674,0.1238615,0.0,0.18903562,0.39192897,0.13281348,0.45380336,0.0,0.43801945,0.37962982,0.019783882,0.15056008,0.48905656,0.49181783
0.53688556,0.28197467,0.31896076,0.36479798,0.12419999,1.0,0.39060587,0.032061625,0.0,0.1811807,0.20124002,0.1557113,0.33565012,0.0,0.46399176,0.12821479,0.074778855,0.08270523,0.5859619,0.29990852
0.5409577,0.2885483,0.51721245,0.4430766,0.15110776,1.0,0.40113887,0.019058155,1.0,0.07573818,0.17830987,0.22382912,0.4933116,0.0,0.4268926,0.3710142,0.261665,0.049882602,0.22777374,0.11303381
0.31904325,0.22591716,0.7755982,0.3191086,0.24151133,1.0,0.24860342,0.017810812,0.0,0.08410303,0.12923007,0.2532449,0.37262106,0.0,0.42837,0.25580558,0.70092064,0.38665465,0.38290524,0.3890699
0.22609667,0.18064354,0.2586257,0.35602295,0.15872233,1.0,0.21910225,0.22800829,0.0,0.0893472,0.31388268,0.43637356,0.54173476,0.0,0.4448799,0.5964332,0.22401702,0.24786538,0.12472811,0.08380303
0.48397875,0.13903542,0.59664935,0.27940437,0.17540416,0.0,0.4506316,0.2943055,0.0,0.1585359,0.48123813,0.3449572,0.49533632,0.0,0.43267944,0.5343225,0.015512551,0.024357429,0.22829777,0.27660835
0.17254639,0.14198011,0.25456372,0.2618451,0.2920402,1.0,0.34432554,0.009924412,1.0,0.12275494,0.40545154,0.10238406,0.4421597,0.0,0.48564407,0.5274019,0.056078725,0.16415107,0.413849,0.16136093
0.3687226,0.261805,0.37013134,0.42717335,0.21567224,0.0,0.6775244,0.29166406,1.0,0.37824604,0.34663424,0.52324307,0.58738446,0.0,0.3945598,0.5294477,0.24470949,0.060685955,0.13648763,0.29309118
0.41386637,0.3345954,0.82400674,0.4556117,0.23158774,0.0,0.49135056,0.013644521,1.0,0.16074286,0.4993736,0.7028916,0.49236467,0.0,0.46957615,0.5373471,0.07387397,0.04483139,0.11057281,0.1377775
0.30332592,0.2973258,0.3036234,0.34403393,0.13632262,0.0,0.3341286,0.025618885,1.0,0.10265945,0.18836369,0.3323487,0.46059012,0.0,0.29818535,0.36479875,0.16758911,0.04985504,0.4992815,0.121583335
0.26488134,0.42211106,0.12371384,0.45636156,0.1592909,0.0,0.17374077,0.113104366,0.0,0.1377125,0.22681472,0.18448178,0.5209036,0.0,0.4839835,0.22342913,0.16350523,0.16367671,0.046508502,0.047154114
0.3261074,0.3815072,0.2063537,0.2917089,0.2984944,0.0,0.41103765,0.2724925,1.0,0.20528096,0.52980673,0.27957395,0.49126366,0.0,0.3054805,0.6087633,0.08202863,0.33552602,0.16603754,0.28794712
0.25090834,0.16230857,0.43946785,0.59538805,0.09584974,0.0,0.12842979,0.05713161,0.0,0.052301988,0.44483003,0.31433937,0.35506213,0.0,0.570045,0.43472382,0.04329775,0.07895818,0.16364475,0.028274652
0.21833487,0.18223749,0.45452046,0.39892662,0.24144621,0.0,0.17764488,0.39672366,0.0,0.15631807,0.54576236,0.3099815,0.44207788,0.0,0.37906855,0.47948635,0.03039707,0.059321124,0.09627838,0.03346052
0.29286084,0.2719,0.24356773,0.41719863,0.09801801,0.0,0.22600932,0.61758167,1.0,0.07680798,0.26247516,0.2356215,0.49493897,0.0,0.4918914,0.4378447,0.21376212,0.3104785,0.2988701,0.4632842
0.3439261,0.43519038,0.05591057,0.46771893,0.18586284,1.0,0.34768313,0.0029288451,0.0,0.089488104,0.46076742,0.34659025,0.5402514,0.0,0.6616614,0.46490288,0.018829113,0.029772297,0.13995326,0.14690751
0.34315544,0.17748076,0.8370176,0.30992737,0.21613303,0.0,0.58203506,0.035619333,0.0,0.13502795,0.20682678,0.13062853,0.31966597,1.0,0.47196656,0.21914625,0.95725614,0.4785478,0.28313473,0.30162847
0.25430965,0.18025118,0.28588495,0.3312278,0.18055175,0.0,0.27255696,0.4752594,1.0,0.061441362,0.40338805,0.18389939,0.4019604,0.0,0.19318838,0.51705605,0.14930119,0.11853344,0.05589664,0.13422568
0.21559213,0.30310598,0.30388108,0.35112143,0.14205433,0.0,0.23389663,0.20796926,0.0,0.13483144,0.5165463,0.34567985,0.32594687,0.0,0.5241662,0.4623721,0.101928234,0.17284231,0.21956304,0.09572041
0.27276114,0.23437491,0.22179176,0.44155356,0.13385692,0.0,0.14040336,0.074718945,0.0,0.0992441,0.5341515,0.13386287,0.38390774,0.0,0.5488541,0.5391992,0.17671719,0.24768268,0.056165803,0.110443585
0.29605,0.23913372,0.18771686,0.35460708,0.18381749,1.0,0.20649056,0.5587491,1.0,0.12633856,0.42498815,0.31292242,0.33946633,0.0,0.237011,0.278235,0.030038562,0.096886925,0.0743693,0.13385524
0.2481758,0.1515061,0.5213085,0.30408776,0.3118434,0.0,0.36635566,0.20727082,1.0,0.36149585,0.63235486,0.20951307,0.42959663,0.0,0.50576097,0.57748115,0.1863272,0.15720333,0.34993908,0.20462133
0.37483174,0.12956916,0.6193969,0.2583035,0.30159694,1.0,0.30035636,0.10256158,1.0,0.15311287,0.30671355,0.109342664,0.35634995,0.0,0.27222416,0.43767726,0.23551111,0.07867982,0.37368506,0.8391838
0.21334004,0.24415451,0.1419507,0.5152628,0.15448782,1.0,0.55778676,0.055560134,0.0,0.11854482,0.34660286,0.16379684,0.5154637,0.0,0.43876672,0.41002965,0.14953889,0.032108765,0.07875053,0.24637443
0.5042394,0.20844957,0.17414153,0.563403,0.06433365,0.0,0.15402265,0.022759458,1.0,0.046170466,0.1895259,0.15962763,0.42388964,0.0,0.6409076,0.22271645,0.98048043,0.7219596,0.09425642,0.057436846
0.33586514,0.25946775,0.79574573,0.294019,0.7757491,0.0,0.6701998,0.8894514,1.0,0.8444953,0.50463146,0.38145876,0.4689385,0.0,0.38764828,0.5074468,0.3067913,0.108982876,0.5278172,0.58103573
0.4346429,0.30994016,0.61317515,0.3650914,0.27979305,1.0,0.5113839,0.0033157363,0.0,0.3103677,0.17633997,0.1329978,0.55608904,0.0,0.33148986,0.56906354,0.011809147,0.053391594,0.37777922,0.54892415
0.32301462,0.15556155,0.18130147,0.51258695,0.06724636,0.0,0.14059354,0.0011909787,1.0,0.042830717,0.21454167,0.111618176,0.41728622,0.0,0.31823903,0.29153177,0.6324196,0.20872812,0.35134143,0.032181602
0.25619274,0.24030639,0.22537018,0.32985306,0.105689704,0.0,0.20184685,0.26895624,0.0,0.12783065,0.3593078,0.4933615,0.40965402,0.0,0.57379395,0.32442087,0.52044034,0.123231225,0.21322978,0.066788204
0.22796397,0.17907302,0.244271,0.3701235,0.12843426,0.0,0.31768265,0.11435596,0.0,0.14574155,0.16927694,0.03543815,0.42810613,0.0,0.63211524,0.3678814,0.906271,0.3260774,0.1405754,0.24072523
0.23512009,0.20090656,0.6086614,0.3572615,0.07533538,0.0,0.252637,0.0014276278,1.0,0.023688171,0.28280935,0.62371504,0.47103074,0.0,0.68835527,0.30460954,0.9410819,0.15915155,0.028767243,0.10989818
0.31114477,0.23693618,0.23037024,0.36968893,0.13507651,0.0,0.25285167,0.02396485,0.0,0.10874743,0.3780907,0.6769247,0.4482112,0.0,0.15966406,0.5346024,0.27275068,0.13217156,0.14490981,0.12100337
0.25666583,0.20005438,0.5804307,0.3673674,0.2490903,1.0,0.42507488,0.0021796082,0.0,0.15023792,0.32664195,0.053929325,0.31378156,1.0,0.39761174,0.20590019,0.32771775,0.2422673,0.21616678,0.21210627
0.46025503,0.36328372,0.7930443,0.31410998,0.17970978,1.0,0.35501775,0.8042183,0.0,0.14136854,0.29500186,0.24946342,0.5636174,0.0,0.4748492,0.3897384,0.027203193,0.068755716,0.19204131,0.2679593
0.39169452,0.35481367,0.42964518,0.28560787,0.25551257,0.0,0.47094506,0.011239202,0.0,0.30201876,0.32410133,0.25324115,0.489309,0.0,0.57330775,0.5362435,0.3241973,0.10376601,0.26864928,0.50434726
0.40492252,0.32919973,0.53587145,0.39480716,0.2644475,1.0,0.54044425,0.0423438,1.0,0.3646001,0.29738674,0.09360198,0.43214568,0.0,0.5709137,0.31434423,0.89551663,0.055868458,0.081920825,0.423256
0.30100882,0.15430947,0.41895297,0.3430412,0.3222911,1.0,0.41485932,0.033358697,1.0,0.45705512,0.3938188,0.5666065,0.41440523,0.0,0.39503953,0.41085875,0.018443476,0.035380635,0.39341918,0.21803178
0.22603132,0.14284492,0.444424,0.3175902,0.2773727,1.0,0.29636624,0.34092453,0.0,0.13489565,0.3935579,0.16829084,0.27809557,0.0,0.21123469,0.39569524,0.26705566,0.23121062,0.3619859,0.61603177
0.16539255,0.10531673,0.52019894,0.37666714,0.06440207,0.0,0.17191383,0.37776184,1.0,0.01634567,0.17328404,0.11579471,0.25166428,0.0,0.4318756,0.16606875,0.9689304,0.3306931,0.08141041,0.116102874
0.39867067,0.42502037,0.32745695,0.30279952,0.47628295,1.0,0.6738531,0.060424414,0.0,0.48965633,0.48397717,0.21628837,0.49585107,0.0,0.47659633,0.4879394,0.20449671,0.097640865,0.55991966,0.5139533
0.4076236,0.14046831,0.28084162,0.31324252,0.30468485,1.0,0.2788495,0.14086016,1.0,0.11376951,0.1714611,0.11169063,0.37791044,1.0,0.29563993,0.0530303,0.9219148,0.406117,0.2285224,0.27725062
0.2510723,0.28680375,0.1627034,0.34375173,0.1895095,0.0,0.18214494,0.004752849,0.0,0.27005717,0.58363396,0.4306008,0.40313193,0.0,0.6173322,0.65437096,0.054343615,0.19694003,0.07194362,0.091318265
0.28616852,0.2707001,0.18079054,0.3700187,0.102111906,0.0,0.2261802,0.0010060703,0.0,0.14054601,0.1887422,0.11343464,0.46001092,0.0,0.47111756,0.48130924,0.2109299,0.045129847,0.033003308,0.08095746
0.40144402,0.28216568,0.38615915,0.40193212,0.05655923,0.0,0.112897545,0.012930737,0.0,0.031855326,0.23303087,0.30578756,0.46246842,0.0,0.3449252,0.20180129,0.8537575,0.11209259,0.07119055,0.054286804
0.22268131,0.11015746,0.57955766,0.28597075,0.27081916,1.0,0.4272387,0.4531509,0.0,0.17627026,0.37943414,0.049047172,0.40240666,1.0,0.37663287,0.550609,0.3694143,0.07708565,0.7674862,0.5798013
0.5424433,0.3470218,0.29351366,0.28728184,0.14514638,0.0,0.44103613,0.069625564,0.0,0.24998152,0.30051273,0.09791736,0.3565408,0.0,0.34267804,0.17701952,0.8144866,0.18483284,0.27202383,0.39452443
0.27446142,0.17549376,0.337587,0.27407566,0.26883715,0.0,0.3573067,0.025694195,1.0,0.17045775,0.2766443,0.2317207,0.40016767,0.0,0.4343553,0.3010885,0.06968911,0.0929321,0.5459096,0.49812144
0.4055163,0.29596815,0.2493917,0.345222,0.26001626,1.0,0.55346924,0.32085913,0.0,0.33424622,0.5083059,0.35422984,0.506476,0.0,0.6014989,0.34071523,0.77456063,0.08443894,0.615759,0.41812402
0.37944046,0.38247764,0.4458273,0.26023886,0.25564718,1.0,0.3368686,0.029871918,0.0,0.10222248,0.52104497,0.21647346,0.39578652,0.0,0.42319676,0.46632716,0.05361233,0.13065837,0.30475035,0.25188604
0.40730405,0.21342434,0.5553848,0.30579495,0.19303498,0.0,0.5558307,0.19479351,0.0,0.14614545,0.24870439,0.067503184,0.5293736,0.0,0.44567513,0.40529642,0.96842617,0.0690208,0.1734133,0.19201903
0.28958562,0.20733084,0.15460436,0.4442548,0.084956914,0.0,0.12764217,0.00012510073,0.0,0.021692203,0.19052096,0.082266025,0.46920985,0.0,0.26578978,0.47763327,0.018679652,0.11717619,0.053496018,0.055450145
0.3648877,0.24894151,0.52552867,0.4030063,0.46125686,0.0,0.21890853,0.12262287,1.0,0.45912296,0.3610542,0.28102544,0.32414907,1.0,0.30904415,0.082351744,0.9942662,0.3928502,0.079401486,0.04564061
0.3411945,0.1414749,0.3008299,0.34136283,0.15212542,0.0,0.14815064,0.28815693,0.0,0.062031,0.5450586,0.3341894,0.33753344,1.0,0.6853592,0.18616453,0.9929671,0.5650382,0.03433741,0.0521659
0.47366998,0.2434347,0.67435575,0.3015234,0.16190235,0.0,0.47499886,0.017516967,0.0,0.13204418,0.37568188,0.12163645,0.38838658,0.0,0.48895016,0.2911084,0.18342334,0.20808442,0.36169687,0.341031
